id,orginal_title_2,year_2,meterScore,meterClass
10268,Je vous trouve très beau,2005,-1,-1
22897,It's Complicated,2009,58,rotten
10528,Sherlock Holmes,2009,69,fresh
25196,Crazy Heart,2009,90,certified_fresh
13988,The Art of War II: Betrayal,2008,-2,-2
36811,The Last Station,2009,-1,-1
40054,Je suis timide... mais je me soigne,1978,-1,-1
23398,Alvin and the Chipmunks: The Squeakquel,2009,20,rotten
28520,Uncertainty,2009,50,rotten
15772,गुरु,2007,-1,-1
132397,Posle smerti,1915,-2,-2
38908,Film Geek,2005,64,fresh
42206,In einem Jahr mit 13 Monden,1978,69,fresh
26533,The Fallen Sparrow,1943,-2,-2
25137,Beyond a Reasonable Doubt,2009,7,rotten
22043,The Profit,2001,-2,-2
18898,Looking for Eric,2009,-1,-1
26123,American Pie Presents: The Book of Love,2009,-2,-2
40494,Trapeze,1956,67,fresh
27172,There Was a Crooked Man...,1970,80,fresh
17591,The Battle of the River Plate,1956,82,fresh
49687,Matrimonio all'italiana,1964,-1,-1
51831,The Minion,1998,-1,-1
121379,Lady Windermere's Fan,1925,-2,-2
41886,Not Your Typical Bigfoot Movie,2008,80,fresh
24050,The Good Life,2007,20,rotten
94803,Varieté,1925,100,fresh
156015,Out 1: Spectre,1972,-1,-1
94727,Moana,1926,86,fresh
132392,A Diary for Timothy,1945,-2,-2
114790,Unter den Brücken,1946,-1,-1
36293,Bridge of Dragons,1999,-2,-2
26129,Storm Catcher,1999,-2,-2
110733,У самого синего моря,1936,-1,-1
96107,"H.M. Pulham, Esq.",1941,-2,-2
89647,Clash of the Wolves,1925,-2,-2
27390,Sorority Babes in the Slimeball Bowl-O-Rama,1988,-2,-2
122163,Jill Rips,2000,-1,-1
352237,Pronto,1997,-2,-2
25769,Carriers,2009,66,fresh
14159,Aaja Nachle,2007,67,fresh
25680,The Friends of Eddie Coyle,1973,100,fresh
36117,Rocker,,-2,-2
,,,-2,-2
 murder, bikers,FALSE,-2,-2
43876,Mayerling,1936,-2,-2
63215,Toute une nuit,1982,-1,-1
124994,わが恋は燃えぬ,1949,-1,-1
54051,The Song of Ceylon,1934,-2,-2
80960,Maskerade,1934,-1,-1
97032,Trop tôt/Trop tard,1982,-1,-1
148536,В людях,1939,-1,-1
64736,Piter FM,2006,-2,-2
23963,Pontypool,2009,84,certified_fresh
35148,Playmobil: The Secret of Pirate Island,2009,-2,-2
26465,Big Pun: The Legacy,2009,-2,-2
51422,Agent Red,2000,-2,-2
60489,The Last Patrol,2001,-1,-1
16204,The Girl in the Park,2007,-1,-1
23404,Command Performance,2009,-2,-2
20236,Direct Contact,2009,-2,-2
148077,Lieksa!,2007,-2,-2
42564,Land of the Pharaohs,1955,78,fresh
65572,Heart of Midnight,1988,-2,-2
25190,The Sun Also Rises,1957,-2,-2
22327,Youth in Revolt,2009,-1,-1
19901,Daybreakers,2009,-1,-1
28644,La teta asustada,2009,-1,-1
24458,The Age of Stupid,2009,73,fresh
13723,Missionary Man,2007,-2,-2
15791,Diamond Dogs,2007,-1,-1
28178,Hachi: A Dog's Tale,2009,64,fresh
291554,Twogether,1994,-1,-1
149851,Enid Is Sleeping,1991,-1,-1
14773,10 MPH,2007,-1,-1
147683,"Profetul, aurul și ardelenii",1978,-1,-1
25195,Leap Year,2010,23,rotten
20504,The Book of Eli,2010,47,rotten
33613,Luftslottet som sprängdes,2009,-1,-1
57251,Tickets,2005,71,fresh
85126,Hickey & Boggs,1972,-1,-1
123772,Mister Johnson,1990,-1,-1
4286,L'innocente,1976,-1,-1
21575,Un prophète,2009,-1,-1
104320,"L'uomo, la donna e la bestia - Spell (Dolce mattatoio)",1977,-1,-1
4932,A Guide for the Married Man,1967,44,rotten
39023,Kala,2007,-1,-1
187401,Ye Ban Ge Sheng,1995,-2,-2
25927,Staten Island,2009,25,rotten
14173,Princess,2006,-1,-1
28227,Collapse,2009,83,certified_fresh
31875,Last Resort,2000,-1,-1
44085,عمارة يعقوبيان,2006,-1,-1
58589,Metal Gear Solid: Philanthropy,2009,-1,-1
26820,My One and Only,2009,68,fresh
119905,El cant dels ocells,2008,100,fresh
24271,The Maiden Heist,2009,-2,-2
52273,Hidden Agenda,2001,-2,-2
95140,Detention,2003,-2,-2
179066,I Live My Life,1935,40,rotten
37222,The V.I.P.s,1963,0,rotten
55197,お茶漬けの味,1952,-1,-1
87065,Louie Bluie,1985,100,fresh
20551,Ernest Goes to School,1994,-2,-2
28280,Direct Action,2004,-2,-2
26125,The Defender,2004,-2,-2
26765,Mr. Warmth: The Don Rickles Project,2007,-1,-1
5707,Shooting War,2000,-1,-1
323111,Semper Fi,2001,-1,-1
26961,Puppet Master: The Legacy,2003,-2,-2
126925,Gretchen the Greenhorn,1916,-2,-2
1450,Blood: The Last Vampire,2009,25,rotten
101006,Liverpool,2008,100,fresh
52429,Theodora Goes Wild,1936,-2,-2
81895,MacGyver: Lost Treasure of Atlantis,1994,-2,-2
148435,Pekka ja Pätkä Suezilla,1958,-1,-1
46335,Ne touchez pas la hache,2007,-1,-1
18476,Horsemen,2009,33,rotten
15774,Swades,2004,83,fresh
20107,Bart Got a Room,2008,-1,-1
12161,Jerichow,2008,89,fresh
164421,Το τελευταίο ψέμα,1958,-1,-1
101342,As Bodas de Deus,1999,-2,-2
41970,The Last of England,1987,60,fresh
89800,害虫,2001,-1,-1
21521,A計劃續集,1987,-1,-1
44027,"My Son, My Son, What Have Ye Done",2009,-1,-1
143098,Tulennielijä,1998,-2,-2
31175,Soul Kitchen,2009,-1,-1
22274,Caos Calmo,2008,-1,-1
4579,Heat,1972,-1,-1
32097,Le diable probablement,1977,79,fresh
83430,Altiplano,2009,-1,-1
13634,One Way Passage,1932,-2,-2
144089,"Artista, dolarii și ardelenii",1978,-1,-1
40229,The House on Sorority Row,1983,50,rotten
10800,Chasseurs de dragons,2008,67,fresh
277622,The 27 Club,2008,-2,-2
25676,Bo bui gai wak,2006,-1,-1
25205,Le Concert,2009,-1,-1
17602,Macheads,2009,-2,-2
14981,Welcome To Macintosh,2008,-2,-2
45699,Le papillon,2002,-1,-1
17606,The Other Man,2008,15,rotten
25594,Wrong Turn at Tahoe,2009,-2,-2
25602,Ninja,2009,26,rotten
40660,Jos rakastat,2010,-1,-1
101376,Drottningen och jag,2008,-1,-1
49956,The Long Day Closes,1992,76,fresh
43844,La femme du boulanger,1938,100,fresh
15930,Fighter,2007,-1,-1
65642,Le roman d'un tricheur,1936,90,fresh
86303,সুবর্ণরেখা,1965,-1,-1
52229,Kid Galahad,1937,100,fresh
2395,Astérix aux Jeux Olympiques,2008,-2,-2
13855,추격자,2008,-2,-2
21153,Flock of Dodos: The Evolution-Intelligent Design Circus,2006,-2,-2
83994,Comment je me suis disputé... (ma vie sexuelle),1996,-1,-1
5761,Hannah Takes the Stairs,2007,59,rotten
57978,Meantime,1984,-1,-1
23999,Abigail's Party,1977,-2,-2
42720,白昼の通り魔,1966,-1,-1
17911,Mega Shark vs Giant Octopus,2009,18,rotten
32559,Galerianki,2009,-2,-2
253476,Pokrajina Št.2,2009,-1,-1
69061,Dr. Otto and the Riddle of the Gloom Beam,1986,-2,-2
13382,"Rudolph, the Red-Nosed Reindeer",1964,95,fresh
13358,A Dennis the Menace Christmas,2007,-2,-2
33511,Nowhere Boy,2009,-1,-1
27182,Note by Note: The Making of Steinway L1037,2007,90,fresh
29110,Garbage Warrior,2007,83,fresh
23410,The Thaw,2009,-2,-2
266740,Kansakunnan olohuone,2009,-2,-2
22164,Blood and Bone,2009,-2,-2
15255,Undisputed II: Last Man Standing,2006,-2,-2
71885,Motocrossed,2001,-2,-2
20453,3 Idiots,2009,100,fresh
108573,Svampe,1990,-2,-2
16095,DeUsynlige,2008,-2,-2
4253,Hum Tum,2004,-2,-2
43346,Genevieve,1953,83,fresh
40083,Sometimes a Great Notion,1970,-1,-1
61864,La Carapate,1978,-1,-1
59390,Running Mates,1992,-2,-2
22894,Legion,2010,19,rotten
15807,Air Force,1943,80,fresh
85507,Coquette,1929,44,rotten
72241,Unconquered,1947,80,fresh
22404,Man Hunt,1941,92,fresh
27567,La nana,2009,93,certified_fresh
147692,"Pruncul, petrolul şi ardelenii",1981,-1,-1
41787,Defenseless,1991,-2,-2
106482,Pyrates,1991,-2,-2
26752,Nunta mută,2009,-1,-1
48609,A Fine Mess,1986,33,rotten
251281,Thomas Pynchon: A Journey Into the Mind of P.,2003,-1,-1
160266,บุปผาราตรี,2003,-1,-1
21033,Beautiful,2009,-1,-1
23988,Stan Helsing,2009,14,rotten
186129,Forgiven,2007,-1,-1
51120,Peter Pan,1960,-1,-1
21453,幼獣都市,1987,-1,-1
5153,Cabiria,1914,96,fresh
17836,Virginia City,1940,-2,-2
51429,やさぐれ姐御伝　総括リンチ,1973,-1,-1
32130,Together Again,1944,-1,-1
126083,If You Could Only Cook,1935,-2,-2
13522,Arn: Riket vid vägens slut,2008,-1,-1
47370,日本のいちばん長い日,1967,-1,-1
31156,Dante's Hell Animated,2013,-1,-1
84104,Shriek of the Mutilated,1974,-2,-2
46336,Four Eyed Monsters,2005,80,fresh
27569,Extraordinary Measures,2010,29,rotten
62775,Havukka-Ahon Ajattelija,2010,-1,-1
120109,Too Many Husbands,1940,-2,-2
8349,Der rote Baron,2008,20,rotten
75877,Los santos inocentes,1984,100,fresh
43891,Crime and Punishment,1935,-2,-2
33295,More Than a Game,2008,-1,-1
29501,Falling Up,2009,-1,-1
16453,Zach Galifianakis: Live at the Purple Onion,2007,-2,-2
13477,When in Rome,2010,17,rotten
12201,Edge of Darkness,2010,55,rotten
47554,Ethan Mao,2004,36,rotten
33395,Charlie Chan in Shanghai,1935,-2,-2
2974,Orlacs Hände,1924,-1,-1
14016,神探,2007,-1,-1
94706,El sol del membrillo,1992,-1,-1
26466,Triangle,2009,80,certified_fresh
49807,Savršeni krug,1997,-2,-2
99749,Rampage,1987,-1,-1
79509,The Ambulance,1989,-1,-1
46623,Cimarron,1960,-2,-2
52863,Dangerous,1935,-1,-1
92283,I Never Sang for My Father,1970,100,fresh
42137,わが青春のアルカディア,1982,-1,-1
8952,I Love You Phillip Morris,2009,-1,-1
40724,Anne of Avonlea,1987,-2,-2
33159,The Donner Party,2009,-2,-2
26137,Meng ying tong nian,2004,-1,-1
71825,Mistress,1992,-1,-1
103201,Extreme Justice,1993,-2,-2
98246,Solntse,2005,93,certified_fresh
33630,Vivacious Lady,1938,100,fresh
51675,Escape from Suburbia: Beyond the American Dream,2007,-1,-1
281287,Dead Ahead: The Exxon Valdez Disaster,1900,-1,-1
33602,Temple Grandin,2010,100,certified_fresh
12169,Le Premier Jour du reste de ta vie,2008,81,fresh
252407,Ich und Er,1988,-1,-1
43333,Désirée,1954,-1,-1
42212,Thank God It's Friday,1978,30,rotten
33728,"Captain Newman, M.D.",1963,-2,-2
27989,Serious Moonlight,2009,22,rotten
25983,The House of the Devil,2009,85,certified_fresh
42683,Black Legion,1937,-2,-2
271677,The Hero: Love Story of a Spy,2003,50,rotten
46423,Lucky: No Time for Love,2005,-2,-2
24469,Fish Tank,2009,-1,-1
11518,मोहब्बतें,2000,-1,-1
7344,Absurdistan,2008,83,fresh
4887,Takva,2006,-2,-2
51022,Rane,1998,-2,-2
31578,Body Bags,1993,67,fresh
18670,Hong Xi Guan: Zhi Shao Lin wu zu,1994,-1,-1
25293,The Hound of the Baskervilles,2000,-1,-1
59013,The Royal Scandal,2001,-2,-2
32856,Valentine's Day,2010,18,rotten
7978,The Wolfman,2010,34,rotten
60086,Babysitter Wanted,2009,-1,-1
11324,Shutter Island,2010,68,fresh
90052,The Sign of Four,2001,-2,-2
81382,The Case of the Whitechapel Vampire,2002,-1,-1
8898,La mujer sin cabeza,2008,75,certified_fresh
183946,Yellow,1998,-1,-1
17334,The Other End of the Line,2008,35,rotten
26715,Bitch Slap,2009,-1,-1
19311,$9.99 ,2008,73,certified_fresh
38448,Ondine,2009,-1,-1
45988,1066,2009,-1,-1
20047,The Steam Experiment,2009,-2,-2
55522,Postia Pappi Jaakobille,2009,-1,-1
81399,La boulangère de Monceau,1963,-1,-1
13949,Persuasion,2007,-1,-1
24253,Flickan som lekte med elden,2009,-1,-1
15324,Steal This Film,2006,-1,-1
32657,Percy Jackson & the Olympians: The Lightning Thief,2010,49,rotten
23742,Cop Out,2010,19,rotten
36457,Mademoiselle,1966,-2,-2
27561,Trailer Park Boys: Countdown to Liquor Day,2009,-1,-1
11439,The Ghost Writer,2010,84,certified_fresh
42586,Darling Lili,1970,40,rotten
26963,The Secret of Kells,2009,-1,-1
32868,The Vicious Kind,2009,70,fresh
30298,The Secret of Santa Vittoria,1969,67,fresh
23172,The Spy Next Door,2010,12,rotten
30128,I Hope They Serve Beer in Hell,2009,20,rotten
29381,Caged,1950,-1,-1
42295,The House on 92nd Street,1945,50,rotten
41894,Blood Done Sign My Name,2010,52,rotten
67736,Thérèse Raquin,1953,-1,-1
25950,Mysterious Island,2005,-1,-1
32124,Dare,2009,57,rotten
26428,Agora,2009,-1,-1
56931,Tom Thumb,1958,100,fresh
12273,Singh Is Kinng,2008,-2,-2
22805,Motherhood,2009,20,rotten
79519,Shades of Ray,2008,-2,-2
20083,新宿事件,2009,-1,-1
29388,High Life,2009,80,fresh
15357,Banlieue 13 - Ultimatum,2009,74,certified_fresh
20406,Rockaway,2007,-2,-2
22166,Fast Lane,2010,-1,-1
408956,Sukunsa viimeinen,2010,-2,-2
18489,The Yes Men Fix the World,2009,75,certified_fresh
120280,Pekka ja Pätkä puistotäteinä,1955,-1,-1
19962,Mike Bassett: England Manager,2001,-2,-2
29427,The Crazies,2010,70,fresh
22971,Dear John,2010,29,rotten
45576,Gui tu lie che,2009,-1,-1
23023,Tooth Fairy,2010,17,rotten
29785,Of Time and the City,2008,-1,-1
63195,"La Commune (Paris, 1871)",2001,-1,-1
20871,Джентльмены удачи,1971,-1,-1
14235,Eden Log,2007,50,rotten
71370,Trap,2007,-1,-1
25967,Isolation,2005,-1,-1
5595,La Habitación de Fermat,2007,-1,-1
32092,Sous les bombes,2007,80,fresh
10664,[REC]²,2009,-1,-1
28739,Cabin Fever 2: Spring Fever,2009,-2,-2
17473,The Room,2003,-1,-1
200664,Killer Bean 2: The Party,2000,-2,-2
224642,Tulipunainen kyyhkynen,1961,-2,-2
117499,Asfalttilampaat,1968,-2,-2
174748,Lars i porten,1984,-1,-1
26022,My Name Is Khan,2010,85,fresh
12155,Alice in Wonderland,2010,51,rotten
40623,Panique au village,2009,81,certified_fresh
22972,Green Zone,2010,53,rotten
119819,The Call of the Wild,1935,-1,-1
29182,44 Inch Chest,2009,-1,-1
17277,The Fall of the Roman Empire,1964,100,fresh
24424,Ajami,2009,-1,-1
26389,From Paris with Love,2010,38,rotten
61880,Strategic Air Command,1955,-2,-2
31515,The Boy Friend,1971,83,fresh
20618,Road Trip: Beer Pong,2009,-2,-2
28925,Zone of the Dead,2009,-2,-2
23488,Dorian Gray,2009,44,rotten
26771,That Sinking Feeling,1980,-1,-1
43012,Taras Bulba,1962,-2,-2
27583,Greenberg,2010,76,certified_fresh
6883,Two-Minute Warning,1976,25,rotten
26390,Brooklyn's Finest,2009,-1,-1
34016,She's Out of My League,2010,58,rotten
25941,Harry Brown,2009,-1,-1
34195,The Dead Outside,2008,-1,-1
20471,The Mysteries of Pittsburgh,2008,-1,-1
18514,두번째 사랑,2007,-1,-1
23169,Remember Me,2010,27,rotten
18704,파이란,2001,-1,-1
12718,Teenage Caveman,2002,50,rotten
15360,The Night Stalker,1972,-1,-1
19969,Skeleton Crew,2009,-2,-2
85521,The Cool World,1963,-1,-1
36233,Posse,1993,-1,-1
16763,Joy Ride 2: Dead Ahead,2008,-2,-2
16350,Vinyan,2008,53,rotten
15846,The Burrowers,2008,75,fresh
14765,MR 73,2007,-1,-1
44363,Frozen,2010,63,fresh
94182,Torrid Zone,1940,-2,-2
34592,ZMD: Zombies of Mass Destruction,2009,67,fresh
26430,The Carter,2009,-1,-1
59719,ルパン三世 sweet lost night ～魔法のランプは悪夢の予感～,2008,-1,-1
30903,Lo strano vizio della Signora Wardh,1971,-2,-2
26623,Generation X,1996,-2,-2
55412,Lapualaismorsian,1967,-1,-1
48145,Djävulens öga,1960,-1,-1
29426,Survival of the Dead,2010,30,rotten
217632,Sellaisena kuin sinä minut halusit,1944,-2,-2
195204,Käpy selän alla,1966,-1,-1
34335,Nine Dead,2010,-1,-1
16239,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,2009,60,fresh
80196,Invisible Stripes,1939,-2,-2
31299,Little Ashes,2008,-1,-1
34563,Our Family Wedding,2010,15,rotten
27573,The Bounty Hunter,2010,12,rotten
32678,Dead Man Running,2009,14,rotten
12834,Leaves of Grass,2009,-1,-1
31723,Women in Trouble,2009,29,rotten
24225,Afghan Star,2009,100,certified_fresh
49508,I Was a Communist for the FBI,1951,-2,-2
26558,Combat Shock,1986,40,rotten
15483,Il cartaio,2004,20,rotten
31678,The Hollywood Revue of 1929,1929,50,rotten
45921,Haunted Echoes,2008,-2,-2
33788,Possession,2009,-1,-1
5753,Deadly Prey,1987,-2,-2
43495,The Seventh Veil,1945,-2,-2
32688,Mondo Cane,1962,-1,-1
24973,The Egyptian,1954,-2,-2
42342,The Egg and I,1947,-2,-2
168171,Brass Monkey,1948,-1,-1
80595,The Frightened City,1961,-1,-1
66953,"Qui êtes-vous, Polly Maggoo?",1966,-1,-1
16436,Nordwand,2008,-1,-1
31867,Repo Men,2010,22,rotten
43138,The Brothers Karamazov,1958,-1,-1
4933,The Buccaneer,1958,-2,-2
264241,Levoton veri,1946,-1,-1
28355,Case 39,2009,-1,-1
64104,After Last Season,2009,-2,-2
194931,Guest of Cindy Sherman,2008,71,fresh
20027,Delhi 6,2009,36,rotten
36970,Oceans,2009,-1,-1
19616,New York,2009,37,rotten
34423,The Slammin' Salmon,2009,35,rotten
69872,Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,1972,100,fresh
20216,Cookers,2001,-2,-2
23048,Hot Tub Time Machine,2010,64,fresh
28211,Chloe,2009,-1,-1
30779,Blackwoods,2001,-1,-1
89199,Trash,1970,-1,-1
19152,Дзифт,2008,67,fresh
38687,Flesh and the Devil,1926,93,fresh
30018,마더,2009,-1,-1
10191,How to Train Your Dragon,2010,99,certified_fresh
22582,Tom and Jerry: The Movie,1992,14,rotten
37181,درباره الی‎‎,2009,-1,-1
45035,왕의 남자,2005,-1,-1
15544,Extreme Movie,2008,-2,-2
24874,Dark Mirror,2007,-2,-2
51330,"You're a Good Man, Charlie Brown",1985,-1,-1
28510,Universal Soldier: Regeneration,2009,-2,-2
11763,Bunty Aur Babli,2005,83,fresh
33421,The Pearl of Death,1944,-2,-2
48336,Lumière et compagnie,1995,-1,-1
21467,Der Knochenmann,2009,-2,-2
24499,Scar,2007,-1,-1
20825,I Hate Valentine's Day,2009,19,rotten
16190,Žižek!,2005,-1,-1
109572,ルパン三世 EPISODE:0 ファーストコンタクト,2002,-1,-1
52637,Yuki & Nina,2009,-2,-2
25053,空気人形,2009,-1,-1
104607,Calle Mayor,1956,-1,-1
10469,"Komm, süßer Tod",2000,-1,-1
11122,Indien - der Film,1993,-1,-1
27936,Micmacs à tire-larigot,2009,-1,-1
18823,Clash of the Titans,2010,27,rotten
196328,Rockabilly Vampire,1996,-2,-2
213845,Miss Météo,2005,-1,-1
15382,Crin blanc: Le cheval sauvage,1953,-1,-1
31196,Growth,2010,-1,-1
18352,Spalovač mrtvol,1969,88,fresh
34769,Defendor,2009,74,fresh
39830,Bass Ackwards,2010,-2,-2
161179,Shakti: The Power,2002,-2,-2
35939,Glorious 39,2009,46,rotten
23483,Kick-Ass,2010,76,certified_fresh
16686,Varg Veum - Bitre blomster,2007,-2,-2
15973,Varg Veum - Falne engler,2008,-2,-2
4252,Chalte Chalte,2003,-2,-2
16759,Five Minutes of Heaven,2009,75,certified_fresh
43008,The Hanging Tree,1959,83,fresh
184741,Cain and Mabel,1936,-2,-2
57124,Swastika,1974,-1,-1
93519,Karan Arjun,1995,-2,-2
35056,Date Night,2010,66,fresh
47090,The Pit and the Pendulum,1991,56,rotten
13417,Kronk's New Groove,2005,0,rotten
39931,Hexen bis aufs Blut gequält,1970,-1,-1
24429,The Brink's Job,1978,75,fresh
36419,After.Life,2010,25,rotten
22419,Camille,2008,-1,-1
43327,The Virgin Queen,1955,-2,-2
76568,The Sheepman,1958,-2,-2
40855,Sex Positive,2009,81,fresh
22488,Love's Abiding Joy,2006,13,rotten
49131,Spiderman: The Ultimate Villain Showdown,2002,-1,-1
35207,Terry Fator: Live from Las Vegas,2009,-2,-2
42669,Five Star Final,1931,91,fresh
18273,Downloading Nancy,2008,19,rotten
37223,お姉チャンバラ THE MOVIE,2008,-1,-1
53522,Movie Crazy,1932,-2,-2
39459,The Oklahoma Kid,1939,-2,-2
35689,Don McKay,2009,-1,-1
166375,Taqwacore: The Birth of Punk Islam,2009,60,fresh
34784,Grim Reaper,2007,-1,-1
52903,Miesten vuoro,2010,-2,-2
8980,La Gran aventura de Mortadelo y Filemón,2003,-1,-1
11801,Angel,2007,-1,-1
25572,American Drug War: The Last White Hope,2007,-2,-2
34583,The Final,2010,58,rotten
11761,Peacock,2010,-2,-2
22943,Tillie's Punctured Romance,1914,89,fresh
27586,The Runaways,2010,69,fresh
15323,Steal This Film II,2007,-1,-1
1568,Carne,1991,-2,-2
48688,Porcile,1969,56,rotten
33226,Rembrandt's J'Accuse...!,2008,-1,-1
96010,Cum mi-am petrecut sfârșitul lumii,2006,-1,-1
27179,It! The Terror from Beyond Space,1958,69,fresh
11303,Promenons-nous dans les bois,2000,-1,-1
18426,데이지,2006,-1,-1
19939,海角七號,2008,-1,-1
36916,Tora no o wo fumu otokotachi,1945,88,fresh
145902,Juoksuhaudantie,2004,-2,-2
79924,Oh Happy Day,2007,-2,-2
116983,The Black Waters of Echo's Pond,2009,-1,-1
17988,一番美しく,1944,-1,-1
26178,Razorback,1984,58,rotten
19587,The Education of Charlie Banks,2007,-1,-1
68987,Cooking With Stella,2010,-1,-1
36124,Until the Light Takes Us,2008,-1,-1
20781,Angel of Death,2009,-1,-1
22649,A Farewell to Arms,1932,93,fresh
31561,Caesar and Cleopatra,1945,-2,-2
1912,Free Rainer - Dein Fernseher lügt,2007,-1,-1
35002,When Dinosaurs Ruled the Earth,1970,-1,-1
47813,Waking Sleeping Beauty,2009,-1,-1
14766,Affinity,2008,-2,-2
36731,The Roman Spring of Mrs. Stone,1961,0,rotten
141714,Wild China,2008,-2,-2
19401,The Case for Christ,2007,-2,-2
31869,The Ascent of Money,2009,-1,-1
26186,Hot Millions,1968,67,fresh
55236,Desperate Journey,1942,67,fresh
34803,Death at a Funeral,2010,43,rotten
37861,Valhalla Rising,2009,-1,-1
47808,Sahara,1983,-1,-1
33217,Diary of a Wimpy Kid,2010,54,rotten
29989,Skin,2009,-1,-1
90634,Hum Tumhare Hain Sanam,2002,-2,-2
26380,Out of the Fog,1941,-2,-2
43326,The Tender Trap,1955,67,fresh
44747,The Caddy,1953,83,fresh
102419,Hotel Reserve,1944,-1,-1
228444,Hell Is Sold Out,1951,-2,-2
36443,The Union: The Business Behind Getting High,2007,-2,-2
4461,Decision Before Dawn,1951,100,fresh
41110,Io sono l'amore,2009,-1,-1
31687,Circle of Eight,2009,-2,-2
20497,Ballet Shoes,2008,100,fresh
12411,Disgrace,2008,83,certified_fresh
86097,For the Love of Movies: The Story of American Film Criticism,2009,-2,-2
25832,Aria,1987,-1,-1
25338,The Silent Partner,1978,67,fresh
20478,Normal Adolescent Behavior,2007,-2,-2
17960,L'Enfer,2005,67,fresh
33427,LEGO: The Adventures of Clutch Powers,2010,-2,-2
23568,American Virgin,2009,-2,-2
38810,Κυνόδοντας,2009,-1,-1
12408,Genova,2008,-1,-1
21345,南京!南京!,2009,-1,-1
40168,Scarecrows,1988,42,rotten
44132,La Bête,1975,-1,-1
37857,Don's Plum,2001,-1,-1
33784,Huset vid vägens ände,2003,-1,-1
